Country	Record	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	
TFYR Macedonia	Population	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TFYR Macedonia	PBA_GgCO2eqPerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TFYR Macedonia	CBA_GgCO2eqPerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
TFYR Macedonia	GDP_MilUSD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Togo	PBA_GgCO2eq	5600	5420	5600	6150	5920	5770	6590	7170	6630	7710	7010	7200	7590	8100	8280	8270	7920	7980	8260	10000	10600	10200	11400	10800	12000	12600	12800	12900	1.387938e+04	
Togo	CBA_GgCO2eq	5.944620e+03	5.279466e+03	4.614311e+03	-6.149771e+02	2.373152e+03	5.704159e+03	6.317199e+03	7.068931e+03	6.535563e+03	7.426587e+03	6.676494e+03	7.000714e+03	7.392265e+03	7.970752e+03	8.191428e+03	8.350872e+03	8.022229e+03	7.942174e+03	8.205106e+03	9.870612e+03	1.037200e+04	9.995329e+03	1.108568e+04	1.062264e+04	1.162638e+04	1.222423e+04	1.106586e+04	1.101424e+04	1.252483e+04	
Togo	PBA_tCO2eqperCap	1.483837e+00	1.403055e+00	1.419159e+00	1.526433e+00	1.436545e+00	1.365357e+00	1.515291e+00	1.598306e+00	1.431347e+00	1.612971e+00	1.423639e+00	1.422082e+00	1.460458e+00	1.519415e+00	1.514265e+00	1.473628e+00	1.374284e+00	1.347973e+00	1.357883e+00	1.599744e+00	1.650576e+00	1.546392e+00	1.682905e+00	1.552840e+00	1.681143e+00	1.720606e+00	1.704394e+00	1.675760e+00	1.759333e+00	
Togo	CBA_tCO2eqperCap	1.575151e+00	1.366675e+00	1.169364e+00	-1.526377e-01	5.758681e-01	1.349777e+00	1.452564e+00	1.575776e+00	1.410959e+00	1.553679e+00	1.355909e+00	1.382720e+00	1.422410e+00	1.495170e+00	1.498067e+00	1.488038e+00	1.392023e+00	1.341583e+00	1.348859e+00	1.579045e+00	1.615074e+00	1.515362e+00	1.636504e+00	1.527339e+00	1.628800e+00	1.669292e+00	1.473484e+00	1.430792e+00	1.587633e+00	
Togo	Population	3774000	3863000	3946000	4029000	4121000	4226000	4349000	4486000	4632000	4780000	4924000	5063000	5197000	5331000	5468000	5612000	5763000	5920000	6083000	6251000	6422000	6596000	6774000	6955000	7138000	7323000	7510000	7698000	7889000	
Togo	PBA_GgCO2eqPerBnUSDGDP	3.438900e+03	3.382638e+03	3.307818e+03	4.985825e+03	6.024683e+03	4.406656e+03	4.496917e+03	4.783345e+03	4.176783e+03	4.891838e+03	4.710433e+03	4.861114e+03	4.468179e+03	3.836875e+03	3.670307e+03	3.626277e+03	3.370936e+03	3.001021e+03	2.495259e+03	2.971140e+03	3.090864e+03	2.633985e+03	2.943220e+03	2.499042e+03	2.622959e+03	3.013730e+03	2.852699e+03	2.676376e+03	2.591203e+03	
Togo	CBA_GgCO2eqPerBnUSDGDP	3.650528e+03	3.294930e+03	2.725589e+03	-4.985640e+02	2.415117e+03	4.356372e+03	4.310762e+03	4.715919e+03	4.117290e+03	4.712019e+03	4.486331e+03	4.726565e+03	4.351774e+03	3.775652e+03	3.631045e+03	3.661738e+03	3.414447e+03	2.986796e+03	2.478676e+03	2.932697e+03	3.024383e+03	2.581132e+03	2.862070e+03	2.458003e+03	2.541292e+03	2.923851e+03	2.466217e+03	2.285135e+03	2.338317e+03	
Togo	GDP_MilUSD	1.628428e+03	1.602300e+03	1.692959e+03	1.233497e+03	9.826243e+02	1.309383e+03	1.465448e+03	1.498951e+03	1.587346e+03	1.576095e+03	1.488186e+03	1.481142e+03	1.698679e+03	2.111093e+03	2.255942e+03	2.280576e+03	2.349496e+03	2.659095e+03	3.310278e+03	3.365712e+03	3.429461e+03	3.872459e+03	3.873308e+03	4.321656e+03	4.574987e+03	4.180866e+03	4.486979e+03	4.819950e+03	5.356345e+03	
Trinidad and Tobago	PBA_GgCO2eq	25700	26200	28500	26600	26700	25400	30600	27900	30400	35600	38400	42200	45800	51900	55900	66000	73100	76700	75400	75700	80500	78900	74700	83700	85100	85900	86300	86300	8.689599e+04	
Trinidad and Tobago	CBA_GgCO2eq	2.046531e+04	1.944948e+04	1.843364e+04	1.156823e+04	1.326040e+04	1.516837e+04	1.648577e+04	1.592941e+04	1.490927e+04	1.743483e+04	1.600675e+04	2.036618e+04	2.123528e+04	2.449274e+04	2.593055e+04	2.992658e+04	3.111823e+04	3.315154e+04	3.414147e+04	3.327498e+04	3.011761e+04	2.847407e+04	3.000609e+04	3.407376e+04	3.619506e+04	3.803480e+04	4.998556e+04	4.929536e+04	4.811921e+04	
Trinidad and Tobago	PBA_tCO2eqperCap	2.104832e+01	2.131814e+01	2.303961e+01	2.138264e+01	2.136000e+01	2.025518e+01	2.432432e+01	2.214286e+01	2.408875e+01	2.816456e+01	3.030781e+01	3.317610e+01	3.586531e+01	4.042056e+01	4.333333e+01	5.092593e+01	5.610130e+01	5.863914e+01	5.738204e+01	5.730507e+01	6.061747e+01	5.905689e+01	5.553903e+01	6.181684e+01	6.248164e+01	6.270073e+01	6.262700e+01	6.235549e+01	6.251510e+01	
Trinidad and Tobago	CBA_tCO2eqperCap	1.676110e+01	1.582545e+01	1.490189e+01	9.299220e+00	1.060832e+01	1.209599e+01	1.310475e+01	1.264239e+01	1.181400e+01	1.379338e+01	1.263358e+01	1.601115e+01	1.662903e+01	1.907534e+01	2.010120e+01	2.309149e+01	2.388199e+01	2.534521e+01	2.598286e+01	2.518923e+01	2.267892e+01	2.131293e+01	2.230936e+01	2.516525e+01	2.657494e+01	2.776263e+01	3.627399e+01	3.561803e+01	3.461814e+01	
Trinidad and Tobago	Population	1221000	1229000	1237000	1244000	1250000	1254000	1258000	1260000	1262000	1264000	1267000	1272000	1277000	1284000	1290000	1296000	1303000	1308000	1314000	1321000	1328000	1336000	1345000	1354000	1362000	1370000	1378000	1384000	1390000	
Trinidad and Tobago	PBA_GgCO2eqPerBnUSDGDP	5.071034e+03	4.936033e+03	5.239401e+03	5.696555e+03	5.396986e+03	4.766181e+03	5.312926e+03	4.862532e+03	5.030036e+03	5.228388e+03	4.709150e+03	4.781938e+03	5.084215e+03	4.590702e+03	4.209250e+03	4.129573e+03	3.979453e+03	3.544097e+03	2.705264e+03	3.948432e+03	3.633008e+03	3.102267e+03	2.899482e+03	3.069478e+03	3.081564e+03	3.427378e+03	3.872598e+03	3.839851e+03	3.649843e+03	
Trinidad and Tobago	CBA_GgCO2eqPerBnUSDGDP	4.038143e+03	3.664247e+03	3.388816e+03	2.477408e+03	2.680381e+03	2.846267e+03	2.862343e+03	2.776246e+03	2.466913e+03	2.560563e+03	1.962973e+03	2.307815e+03	2.357308e+03	2.166452e+03	1.952561e+03	1.872485e+03	1.694029e+03	1.531842e+03	1.224956e+03	1.735588e+03	1.359224e+03	1.119571e+03	1.164687e+03	1.249566e+03	1.310663e+03	1.517574e+03	2.243036e+03	2.193359e+03	2.021124e+03	
Trinidad and Tobago	GDP_MilUSD	5068	5.307906e+03	5.439553e+03	4.669489e+03	4.947206e+03	5.329214e+03	5.759538e+03	5.737751e+03	6.043694e+03	6.808983e+03	8.154338e+03	8.824873e+03	9.008274e+03	1.130546e+04	1.328028e+04	1.598228e+04	1.836936e+04	2.164162e+04	2.787159e+04	1.917217e+04	2.215795e+04	2.543301e+04	2.576322e+04	2.726848e+04	2.761584e+04	2.506289e+04	2.228478e+04	2.247483e+04	2.380815e+04	
Tunisia	PBA_GgCO2eq	20000	23000	23300	25200	24200	24000	25600	25700	27200	27800	29300	30200	30300	30800	31800	32500	33000	34200	35100	35500	38400	36600	37500	38000	39500	35800	34500	36200	3.683665e+04	
Tunisia	CBA_GgCO2eq	2.125501e+04	2.224256e+04	2.323011e+04	1.875109e+04	2.166788e+04	2.593304e+04	2.681764e+04	2.666596e+04	2.804451e+04	2.891195e+04	3.005972e+04	3.115229e+04	3.085884e+04	3.157276e+04	3.280523e+04	3.315590e+04	3.370650e+04	3.536237e+04	3.713585e+04	3.606221e+04	3.927519e+04	3.800789e+04	3.874299e+04	3.881290e+04	3.949809e+04	3.722673e+04	3.050747e+04	3.119817e+04	3.137328e+04	
Tunisia	PBA_tCO2eqperCap	2.426301e+00	2.728999e+00	2.704899e+00	2.864939e+00	2.698483e+00	2.630137e+00	2.762491e+00	2.735498e+00	2.860147e+00	2.891616e+00	3.018129e+00	3.083521e+00	3.069598e+00	3.097034e+00	3.173019e+00	3.215593e+00	3.234977e+00	3.318777e+00	3.370463e+00	3.372601e+00	3.610719e+00	3.407187e+00	3.457177e+00	3.469369e+00	3.570460e+00	3.202147e+00	3.052017e+00	3.166273e+00	3.185183e+00	
Tunisia	CBA_tCO2eqperCap	2.578553e+00	2.639127e+00	2.696785e+00	2.131775e+00	2.416133e+00	2.841977e+00	2.893886e+00	2.838314e+00	2.948950e+00	3.007276e+00	3.096386e+00	3.180752e+00	3.126212e+00	3.174737e+00	3.273322e+00	3.280489e+00	3.304235e+00	3.431574e+00	3.565954e+00	3.426013e+00	3.693013e+00	3.538251e+00	3.571770e+00	3.543586e+00	3.570287e+00	3.329761e+00	2.698821e+00	2.728783e+00	2.712779e+00	
Tunisia	Population	8243000	8428000	8614000	8796000	8968000	9125000	9267000	9395000	9510000	9614000	9708000	9794000	9871000	9945000	10022000	10107000	10201000	10305000	10414000	10526000	10635000	10742000	10847000	10953000	11063000	11180000	11304000	11433000	11565000	
Tunisia	PBA_GgCO2eqPerBnUSDGDP	1.627264e+03	1.759111e+03	1.503489e+03	1.724970e+03	1.548061e+03	1.331050e+03	1.306968e+03	1.238771e+03	1.247513e+03	1.211662e+03	1.364492e+03	1.368615e+03	1.309291e+03	1.121914e+03	1.019782e+03	1.007034e+03	9.599040e+02	8.789950e+02	7.824938e+02	8.169383e+02	8.717183e+02	7.989413e+02	8.325172e+02	8.216028e+02	8.292688e+02	8.292127e+02	8.253350e+02	9.094922e+02	9.262351e+02	
Tunisia	CBA_GgCO2eqPerBnUSDGDP	1.729376e+03	1.701180e+03	1.498979e+03	1.283535e+03	1.386082e+03	1.438257e+03	1.369133e+03	1.285332e+03	1.286247e+03	1.260127e+03	1.399872e+03	1.411771e+03	1.333439e+03	1.150062e+03	1.052018e+03	1.027357e+03	9.804548e+02	9.088699e+02	8.278795e+02	8.298760e+02	8.915860e+02	8.296742e+02	8.601121e+02	8.391785e+02	8.292287e+02	8.622592e+02	7.298227e+02	7.838258e+02	7.888622e+02	
Tunisia	GDP_MilUSD	1.229057e+04	1.307478e+04	1.549729e+04	1.460895e+04	1.563246e+04	1.803088e+04	1.958732e+04	2.074636e+04	2.180337e+04	2.294369e+04	2.147319e+04	2.206610e+04	2.314229e+04	2.745308e+04	3.118314e+04	3.227301e+04	3.437844e+04	3.890807e+04	4.485659e+04	4.345494e+04	4.405093e+04	4.581063e+04	4.504411e+04	4.625106e+04	4.763233e+04	4.317348e+04	4.180121e+04	3.980243e+04	3.977030e+04	
Turkey	PBA_GgCO2eq	222000	2.280000e+05	234000	2.410000e+05	2.350000e+05	249000	2.680000e+05	280000	2.820000e+05	279000	300000	2.810000e+05	287000	3.070000e+05	3.170000e+05	338000	360000	392000	3.890000e+05	3.960000e+05	398000	428000	4.460000e+05	439000	4.570000e+05	4.730000e+05	498000	5.260000e+05	5.263992e+05	
Turkey	CBA_GgCO2eq	2.339147e+05	2.398280e+05	2.457413e+05	2.196027e+05	2.243896e+05	2.698828e+05	2.923271e+05	3.085030e+05	3.171835e+05	3.076438e+05	3.372277e+05	3.008366e+05	3.131209e+05	3.402068e+05	3.622482e+05	3.867476e+05	4.183574e+05	4.570851e+05	4.582269e+05	4.414592e+05	4.667943e+05	5.106377e+05	5.203523e+05	5.178519e+05	5.249887e+05	5.431043e+05	4.610187e+05	4.772936e+05	4.746910e+05	
Turkey	PBA_tCO2eqperCap	4.117058e+00	4.157473e+00	4.197385e+00	4.253892e+00	4.082413e+00	4.257429e+00	4.510038e+00	4.637835e+00	4.598076e+00	4.479265e+00	4.743833e+00	4.377493e+00	4.405557e+00	4.645251e+00	4.730567e+00	4.977689e+00	5.235831e+00	5.633641e+00	5.524077e+00	5.552362e+00	5.502786e+00	5.827649e+00	5.974468e+00	5.782022e+00	5.917466e+00	6.023253e+00	6.238413e+00	6.484541e+00	6.392995e+00	
Turkey	CBA_tCO2eqperCap	4.338020e+00	4.373152e+00	4.407995e+00	3.876208e+00	3.898090e+00	4.614486e+00	4.919426e+00	5.109950e+00	5.171751e+00	4.939134e+00	5.332506e+00	4.686512e+00	4.806523e+00	5.147707e+00	5.405803e+00	5.695590e+00	6.084579e+00	6.569013e+00	6.507149e+00	6.189750e+00	6.453943e+00	6.952843e+00	6.970467e+00	6.820572e+00	6.797818e+00	6.915972e+00	5.775151e+00	5.884087e+00	5.765011e+00	
Turkey	Population	53922000	54841000	55749000	56654000	57564000	58486000	59423000	60373000	61330000	62287000	63240000	64192000	65145000	66089000	67011000	67903000	68757000	69582000	70419000	71321000	72327000	73443000	74651000	75925000	77229000	78529000	79828000	81116000	82340000	
Turkey	PBA_GgCO2eqPerBnUSDGDP	1.473357e+03	1.519718e+03	1.476721e+03	1.337628e+03	1.798146e+03	1.469148e+03	1.476783e+03	1.474968e+03	1.022596e+03	1.090337e+03	1.098984e+03	1.403232e+03	1.203717e+03	9.845329e+02	7.831284e+02	6.740906e+02	6.515991e+02	5.800789e+02	5.089387e+02	6.142964e+02	5.156096e+02	5.140995e+02	5.103078e+02	4.618236e+02	4.891960e+02	5.501299e+02	5.765746e+02	6.168809e+02	6.824385e+02	
Turkey	CBA_GgCO2eqPerBnUSDGDP	1.552432e+03	1.598557e+03	1.550818e+03	1.218866e+03	1.716959e+03	1.592361e+03	1.610834e+03	1.625114e+03	1.150180e+03	1.202277e+03	1.235360e+03	1.502291e+03	1.313272e+03	1.091025e+03	8.949113e+02	7.713105e+02	7.572259e+02	6.763914e+02	5.995101e+02	6.848151e+02	6.047328e+02	6.133612e+02	5.953809e+02	5.447750e+02	5.619745e+02	6.316659e+02	5.337585e+02	5.597591e+02	6.154026e+02	
Turkey	GDP_MilUSD	1.506763e+05	1.500278e+05	1.584591e+05	1.801697e+05	1.306902e+05	1.694859e+05	1.814756e+05	1.898346e+05	2.757687e+05	2.558843e+05	2.729794e+05	2.002519e+05	2.384281e+05	3.118230e+05	4.047867e+05	5.014163e+05	5.524869e+05	6.757701e+05	7.643357e+05	6.446399e+05	7.719018e+05	8.325237e+05	8.739822e+05	9.505794e+05	9.341859e+05	8.597969e+05	8.637216e+05	8.526768e+05	7.713503e+05	
Turkmenistan	PBA_GgCO2eq	52600	52500	37200	39300	36400	37100	38900	31300	34500	45100	53100	55200	59700	65900	65300	69800	72900	75200	79200	63800	70800	79900	84900	87600	89600	98600	97800	101000	9.815951e+04	
Turkmenistan	CBA_GgCO2eq	5.476059e+04	4.639462e+04	3.802864e+04	2.829074e+04	3.311858e+04	3.989064e+04	3.721504e+04	3.028168e+04	3.355343e+04	4.502703e+04	5.100631e+04	5.609985e+04	5.963384e+04	6.803449e+04	6.774085e+04	7.019340e+04	6.800548e+04	6.878833e+04	7.047414e+04	6.359671e+04	6.638580e+04	7.292313e+04	7.710151e+04	8.117365e+04	7.894326e+04	8.468095e+04	1.020849e+05	9.922533e+04	9.815171e+04	
Turkmenistan	PBA_tCO2eqperCap	1.427796e+01	1.385590e+01	9.538462e+00	9.798055e+00	8.845687e+00	8.816540e+00	9.073944e+00	7.187141e+00	7.817811e+00	1.009852e+01	1.175819e+01	1.209465e+01	1.295011e+01	1.415378e+01	1.388475e+01	1.467928e+01	1.515593e+01	1.544148e+01	1.604538e+01	1.273962e+01	1.391783e+01	1.544260e+01	1.611617e+01	1.632501e+01	1.639224e+01	1.771788e+01	1.727305e+01	1.754081e+01	1.677654e+01	
Turkmenistan	CBA_tCO2eqperCap	1.486444e+01	1.224455e+01	9.750934e+00	7.053289e+00	8.048257e+00	9.479715e+00	8.680905e+00	6.953314e+00	7.603315e+00	1.008218e+01	1.129458e+01	1.229182e+01	1.293576e+01	1.461222e+01	1.440375e+01	1.476202e+01	1.413835e+01	1.412491e+01	1.427758e+01	1.269902e+01	1.305009e+01	1.409415e+01	1.463582e+01	1.512740e+01	1.444260e+01	1.521670e+01	1.802984e+01	1.723260e+01	1.677520e+01	
Turkmenistan	Population	3684000	3789000	3900000	4011000	4115000	4208000	4287000	4355000	4413000	4466000	4516000	4564000	4610000	4656000	4703000	4755000	4810000	4870000	4936000	5008000	5087000	5174000	5268000	5366000	5466000	5565000	5662000	5758000	5851000	
Turkmenistan	PBA_GgCO2eqPerBnUSDGDP	1.649141e+04	1.636483e+04	1.162304e+04	1.236150e+04	1.421254e+04	1.494625e+04	1.635306e+04	1.277369e+04	1.324026e+04	1.840392e+04	1.828095e+04	1.561614e+04	1.337971e+04	1.102456e+04	9.549086e+03	8.613135e+03	7.093735e+03	5.938015e+03	4.109691e+03	3.156168e+03	3.135080e+03	2.733181e+03	2.414387e+03	2.234834e+03	2.058624e+03	2.754212e+03	2.703151e+03	2.663061e+03	2.408164e+03	
Turkmenistan	CBA_GgCO2eqPerBnUSDGDP	1.716881e+04	1.446172e+04	1.188195e+04	8.898626e+03	1.293129e+04	1.607050e+04	1.564472e+04	1.235811e+04	1.287699e+04	1.837415e+04	1.756015e+04	1.587071e+04	1.336489e+04	1.138165e+04	9.906021e+03	8.661679e+03	6.617459e+03	5.431731e+03	3.656906e+03	3.146111e+03	2.939616e+03	2.494520e+03	2.192613e+03	2.070886e+03	1.813778e+03	2.365409e+03	2.821585e+03	2.616268e+03	2.407972e+03	
Turkmenistan	GDP_MilUSD	3.189540e+03	3.208099e+03	3.200540e+03	3.179226e+03	2.561119e+03	2.482228e+03	2.378760e+03	2.450350e+03	2.605688e+03	2.450564e+03	2.904663e+03	3.534804e+03	4.461978e+03	5.977561e+03	6.838351e+03	8.103902e+03	1.027667e+04	1.266417e+04	1.927152e+04	2.021439e+04	2.258316e+04	2.923333e+04	3.516421e+04	3.919754e+04	4.352421e+04	3.579971e+04	36180	3.792629e+04	4.076114e+04	
Former USSR	PBA_GgCO2eq	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Former USSR	CBA_GgCO2eq	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Former USSR	PBA_tCO2eqperCap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Former USSR	CBA_tCO2eqperCap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Former USSR	Population	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Former USSR	PBA_GgCO2eqPerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Former USSR	CBA_GgCO2eqPerBnUSDGDP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Former USSR	GDP_MilUSD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Uganda	PBA_GgCO2eq	16800	17400	17800	18200	18000	18400	18600	19500	20800	20400	20900	21800	22500	24500	24700	27400	25200	28600	34100	34100	36400	36600	38100	39100	39900	41300	43800	44800	4.701934e+04	
Uganda	CBA_GgCO2eq	1.770590e+04	1.754567e+04	1.738543e+04	1.177545e+04	1.534743e+04	1.991406e+04	2.016201e+04	2.093503e+04	2.230752e+04	2.189718e+04	2.209337e+04	2.330882e+04	2.396592e+04	2.636210e+04	2.700830e+04	2.997411e+04	2.835273e+04	3.240089e+04	3.834462e+04	3.827051e+04	4.096166e+04	4.141837e+04	4.304492e+04	4.361533e+04	4.445387e+04	4.563934e+04	4.622198e+04	4.783337e+04	4.996372e+04	
Uganda	PBA_tCO2eqperCap	9.680765e-01	9.691434e-01	9.589484e-01	9.491030e-01	9.093665e-01	9.013864e-01	8.843246e-01	9.004849e-01	9.331120e-01	8.888114e-01	8.837209e-01	8.938456e-01	8.940279e-01	9.429968e-01	9.209202e-01	9.897056e-01	8.820132e-01	9.699518e-01	1.120531e+00	1.085607e+00	1.122487e+00	1.093288e+00	1.102462e+00	1.095392e+00	1.080949e+00	1.080445e+00	1.104694e+00	1.088250e+00	1.100408e+00	
Uganda	CBA_tCO2eqperCap	1.020278e+00	9.772567e-01	9.366142e-01	6.140725e-01	7.753579e-01	9.755578e-01	9.585894e-01	9.667527e-01	1.000741e+00	9.540424e-01	9.341807e-01	9.557105e-01	9.522755e-01	1.014668e+00	1.006983e+00	1.082684e+00	9.923603e-01	1.098857e+00	1.260010e+00	1.218379e+00	1.263157e+00	1.237219e+00	1.245549e+00	1.221889e+00	1.204320e+00	1.193966e+00	1.165779e+00	1.161935e+00	1.169316e+00	
Uganda	Population	17354000	17954000	18562000	19176000	19794000	20413000	21033000	21655000	22291000	22952000	23650000	24389000	25167000	25981000	26821000	27685000	28571000	29486000	30432000	31411000	32428000	33477000	34559000	35695000	36912000	38225000	39649000	41167000	42729000	
Uganda	PBA_GgCO2eqPerBnUSDGDP	3.902984e+03	5.238236e+03	6.229313e+03	5.651403e+03	4.510792e+03	3.196765e+03	3.077134e+03	3.110379e+03	3.158782e+03	3.400814e+03	3.374643e+03	3.732555e+03	3.641623e+03	3.866368e+03	3.110689e+03	3.039772e+03	2.534549e+03	2.326563e+03	2.394827e+03	1.368149e+03	1.375802e+03	1.323855e+03	1.406701e+03	1.363250e+03	1.233457e+03	1.285614e+03	1.512041e+03	1.456604e+03	1.434705e+03	
Uganda	CBA_GgCO2eqPerBnUSDGDP	4.113444e+03	5.282089e+03	6.084230e+03	3.656475e+03	3.846060e+03	3.459814e+03	3.335549e+03	3.339275e+03	3.387722e+03	3.650404e+03	3.567333e+03	3.990893e+03	3.878882e+03	4.160228e+03	3.401393e+03	3.325345e+03	2.851642e+03	2.635758e+03	2.692924e+03	1.535477e+03	1.548218e+03	1.498140e+03	1.589274e+03	1.520680e+03	1.374234e+03	1.420692e+03	1.595652e+03	1.555230e+03	1.524547e+03	
Uganda	GDP_MilUSD	4.304399e+03	3.321729e+03	2.857458e+03	3.220439e+03	3.990430e+03	5.755819e+03	6.044585e+03	6.269333e+03	6.584816e+03	5.998563e+03	6.193247e+03	5.840504e+03	6.178564e+03	6.336696e+03	7.940363e+03	9.013834e+03	9.942598e+03	1.229281e+04	1.423903e+04	2.492418e+04	2.645729e+04	2.764653e+04	2.708464e+04	2.868146e+04	3.234812e+04	3.212473e+04	2.896746e+04	3.075647e+04	3.277282e+04	
Ukraine	PBA_GgCO2eq	9.510000e+05	8.650000e+05	8.090000e+05	7.200000e+05	6.060000e+05	577000	5.180000e+05	5.040000e+05	4.890000e+05	459000	4.410000e+05	4.540000e+05	4.380000e+05	4.370000e+05	4.460000e+05	4.480000e+05	4.590000e+05	465000	4.510000e+05	390000	408000	4.290000e+05	418000	4.070000e+05	3.600000e+05	3.160000e+05	3.330000e+05	317000	3.163478e+05	
Ukraine	CBA_GgCO2eq	9.478699e+05	7.648344e+05	5.817988e+05	4.345361e+05	4.003030e+05	4.528999e+05	4.022194e+05	3.777721e+05	3.477881e+05	3.211039e+05	3.055324e+05	3.219811e+05	3.116458e+05	3.161364e+05	3.281463e+05	3.353990e+05	3.596733e+05	3.823218e+05	3.528331e+05	3.102673e+05	3.308518e+05	3.540667e+05	3.518047e+05	3.397156e+05	3.035020e+05	2.806501e+05	2.064675e+05	1.845352e+05	2.388342e+05	
Ukraine	PBA_tCO2eqperCap	1.847930e+01	1.680885e+01	1.573440e+01	1.403071e+01	1.184797e+01	1.133506e+01	1.024120e+01	1.004244e+01	9.829738e+00	9.312423e+00	9.029854e+00	9.379778e+00	9.128804e+00	9.184145e+00	9.445750e+00	9.554072e+00	9.848306e+00	1.002890e+01	9.770576e+00	8.483609e+00	8.909853e+00	9.403770e+00	9.196110e+00	8.987127e+00	7.980138e+00	7.034415e+00	7.447332e+00	7.125517e+00	7.149749e+00	
Ukraine	CBA_tCO2eqperCap	1.841847e+01	1.486241e+01	1.131552e+01	8.467848e+00	7.826367e+00	8.897137e+00	7.952143e+00	7.527290e+00	6.991138e+00	6.514717e+00	6.256037e+00	6.652226e+00	6.495327e+00	6.644033e+00	6.949749e+00	7.152737e+00	7.717152e+00	8.245737e+00	7.643863e+00	6.749196e+00	7.225101e+00	7.761216e+00	7.739795e+00	7.501394e+00	6.727743e+00	6.247498e+00	4.617514e+00	4.147977e+00	5.397871e+00	
Ukraine	Population	51463000	51461000	51416000	51316000	51148000	50904000	50580000	50187000	49747000	49289000	48838000	48402000	47980000	47582000	47217000	46891000	46607000	46366000	46159000	45971000	45792000	45620000	45454000	45287000	45112000	44922000	44714000	44488000	44246000	
Ukraine	PBA_GgCO2eqPerBnUSDGDP	1.167488e+04	1.116640e+04	1.094097e+04	1.096749e+04	1.153197e+04	1.196751e+04	1.162528e+04	1.004977e+04	1.167531e+04	1.453422e+04	1.410680e+04	1.195608e+04	1.034200e+04	8.725307e+03	6.880624e+03	5.205797e+03	4.263900e+03	3.261336e+03	2.508108e+03	3.330105e+03	2.999710e+03	2.629326e+03	2.377954e+03	2.220281e+03	2.696560e+03	3.471346e+03	3.566991e+03	2.825555e+03	2.416679e+03	
Ukraine	CBA_GgCO2eqPerBnUSDGDP	1.163646e+04	9.873345e+03	7.868288e+03	6.619126e+03	7.617629e+03	9.393560e+03	9.026857e+03	7.532784e+03	8.303754e+03	1.016775e+04	9.773430e+03	8.479366e+03	7.358538e+03	6.312098e+03	5.062447e+03	3.897364e+03	3.341201e+03	2.681462e+03	1.962181e+03	2.649289e+03	2.432499e+03	2.170062e+03	2.001376e+03	1.853229e+03	2.273365e+03	3.083018e+03	2.211615e+03	1.644840e+03	1.824529e+03	
Ukraine	GDP_MilUSD	8.145692e+04	7.746456e+04	7.394224e+04	6.564856e+04	5.254956e+04	4.821387e+04	4.455808e+04	5.015040e+04	4.188324e+04	3.158064e+04	3.126153e+04	3.797230e+04	4.235159e+04	5.008420e+04	6.481970e+04	8.605792e+04	1.076479e+05	1.425796e+05	1.798168e+05	1.171134e+05	1.360132e+05	1.631597e+05	1.757814e+05	1.833101e+05	1.335034e+05	9.103096e+04	9.335599e+04	1.121904e+05	1.309019e+05	
UAE	PBA_GgCO2eq	59600	65500	67100	74400	81200	82400	75000	78000	100000	99700	134000	131000	121000	152000	166000	178000	181000	188000	206000	210000	198000	199000	205000	199000	230000	247000	255000	252000	2.571140e+05	
UAE	CBA_GgCO2eq	5.060593e+04	5.809744e+04	6.558896e+04	6.991930e+04	8.400658e+04	8.984655e+04	9.042537e+04	9.504623e+04	1.089427e+05	1.132699e+05	1.409539e+05	1.277609e+05	1.228219e+05	1.508805e+05	1.704877e+05	1.832730e+05	1.949468e+05	2.172003e+05	2.421680e+05	2.385945e+05	2.319619e+05	2.385052e+05	2.434311e+05	2.447447e+05	2.681453e+05	2.781867e+05	1.949012e+05	1.947113e+05	2.066367e+05	
